year,state,county,farms.full.owners,farms.part.owners,farms.managers,farms.tenants
1925,Ohio,Huron,1701,346,17,689
1925,Ohio,Jackson,1480,75,8,162
1925,Ohio,Jefferson,1387,36,7,380
1925,Ohio,Knox,2100,187,12,768
1925,Ohio,Lake,1592,84,64,173
1925,Ohio,Lawrence,2123,161,5,255
1925,Ohio,Licking,2860,290,12,1048
1925,Ohio,Logan,1544,218,13,948
1925,Ohio,Lorain,2385,301,20,649
1925,Ohio,Lucas,1281,295,3,565
1925,Ohio,Madison,651,165,21,868
1925,Ohio,Mahoning,2028,107,15,438
1925,Ohio,Marion,982,263,8,558
1925,Ohio,Medina,2355,198,5,511
1925,Ohio,Meigs,2335,99,3,273
1925,Ohio,Mercer,1633,452,8,868
1925,Ohio,Miami,1568,193,8,1411
1925,Ohio,Monroe,2311,134,4,364
1925,Ohio,Montgomery,2324,224,20,1404
1925,Ohio,Morgan,1836,119,7,229
1925,Ohio,Morrow,1545,179,10,687
1925,Ohio,Muskingum,3063,88,21,446
1925,Ohio,Noble,2096,109,7,255
1925,Ohio,Ottawa,1173,283,21,505
1925,Ohio,Paulding,856,363,2,825
1925,Ohio,Perry,1726,73,8,303
1925,Ohio,Pickaway,949,193,16,908
1925,Ohio,Pike,1176,212,9,389
1925,Ohio,Portage,2617,130,11,434
1925,Ohio,Preble,1591,144,5,1063
1925,Ohio,Putnam,1599,433,1,921
1925,Ohio,Richland,1956,122,7,750
1925,Ohio,Ross,1848,199,15,794
1925,Ohio,Sandusky,1409,347,7,996
1925,Ohio,Scioto,2110,178,9,528
1925,Ohio,Seneca,1432,301,22,1245
1925,Ohio,Shelby,1203,254,8,1024
1925,Ohio,Stark,3555,77,17,862
1925,Ohio,Summit,1586,128,37,553
1925,Ohio,Trumbull,3121,110,15,682
1925,Ohio,Tuscarawas,2534,98,9,354
1925,Ohio,Union,1374,320,2,773
1925,Ohio,Van Wert,1211,420,6,949
1925,Ohio,Vinton,1207,133,2,247
1925,Ohio,Warren,1471,105,11,906
1925,Ohio,Washington,3423,265,11,533
1925,Ohio,Wayne,2687,176,10,1091
1925,Ohio,Williams,1537,214,15,935
1925,Ohio,Wood,1738,663,12,1605
1925,Ohio,Wyandot,1034,365,9,739
1925,Oklahoma,Adair,704,181,2,577
1925,Oklahoma,Alfalfa,883,402,18,1060
1925,Oklahoma,Atoka,601,126,2,1650
1925,Oklahoma,Beaver,885,748,8,734
1925,Oklahoma,Beckham,973,297,6,1548
1925,Oklahoma,Blaine,704,363,8,833
1925,Oklahoma,Bryan,982,260,3,3161
1925,Oklahoma,Caddo,1550,403,7,3114
1925,Oklahoma,Canadian,930,307,5,1021
1925,Oklahoma,Carter,674,185,10,1459
1925,Oklahoma,Cherokee,1018,152,3,1497
1925,Oklahoma,Choctaw,835,193,1,2283
1925,Oklahoma,Cimarron,325,226,4,206
1925,Oklahoma,Cleveland,872,107,16,1170
1925,Oklahoma,Coal,443,112,3,1356
1925,Oklahoma,Comanche,895,235,11,1880
1925,Oklahoma,Cotton,441,237,2,1207
1925,Oklahoma,Craig,567,522,8,864
1925,Oklahoma,Creek,560,90,1,2120
1925,Oklahoma,Custer,907,442,7,1220
1925,Oklahoma,Delaware,1089,325,3,982
1925,Oklahoma,Dewey,710,447,1,737
1925,Oklahoma,Ellis,720,408,4,702
1925,Oklahoma,Garfield,1238,446,21,1344
1925,Oklahoma,Garvin,881,316,12,2422
1925,Oklahoma,Grady,1020,362,11,2427
1925,Oklahoma,Grant,1048,376,12,1137
1925,Oklahoma,Greer,566,114,0,1232
1925,Oklahoma,Harmon,556,142,2,988
1925,Oklahoma,Harper,478,359,3,399
1925,Oklahoma,Haskell,566,181,1,1930
1925,Oklahoma,Hughes,705,146,4,1971
1925,Oklahoma,Jackson,758,187,2,1804
1925,Oklahoma,Jefferson,456,181,6,1358
1925,Oklahoma,Johnston,392,130,10,1404
1925,Oklahoma,Kay,904,323,11,1424
1925,Oklahoma,Kingfisher,966,392,6,1163
1925,Oklahoma,Kiowa,856,334,3,1991
1925,Oklahoma,Latimer,456,48,1,794
1925,Oklahoma,Le Flore,1304,322,5,3073
1925,Oklahoma,Lincoln,1746,204,4,2740
1925,Oklahoma,Logan,975,284,6,1507
1925,Oklahoma,Love,362,195,6,1096
1925,Oklahoma,McClain,631,225,2,1535
1925,Oklahoma,McCurtain,1239,164,4,2959
1925,Oklahoma,McIntosh,756,132,2,2532
1925,Oklahoma,Major,783,353,4,763
1925,Oklahoma,Marshall,378,80,1,1051
1925,Oklahoma,Mayes,813,336,4,1267
1925,Oklahoma,Murray,248,108,6,742
1925,Oklahoma,Muskogee,988,332,7,2631
1925,Oklahoma,Noble,545,333,14,814
1925,Oklahoma,Nowata,286,371,10,653
1925,Oklahoma,Okfuskee,1522,165,0,2476
1925,Oklahoma,Oklahoma,1440,309,22,1684
1925,Oklahoma,Okmulgee,560,122,1,1858
1925,Oklahoma,Osage,310,93,35,1656
1925,Oklahoma,Ottawa,468,313,11,759
1925,Oklahoma,Pawnee,646,202,2,1062
1925,Oklahoma,Payne,895,265,1,1649
1925,Oklahoma,Pittsburg,1164,229,14,2381
1925,Oklahoma,Pontotoc,824,246,10,2075
1925,Oklahoma,Pottawatomie,1336,333,10,2256
1925,Oklahoma,Pushmataha,892,40,1,1319
1925,Oklahoma,Roger Mills,624,332,4,617
1925,Oklahoma,Rogers,513,290,6,1010
1925,Oklahoma,Seminole,813,145,1,2054
1925,Oklahoma,Sequoyah,839,296,3,2291
1925,Oklahoma,Stephens,740,218,2,2221
1925,Oklahoma,Texas,828,599,9,844
1925,Oklahoma,Tillman,820,213,0,1622
1925,Oklahoma,Tulsa,575,169,10,1372
1925,Oklahoma,Wagoner,729,136,4,2066
1925,Oklahoma,Washington,243,175,4,419
1925,Oklahoma,Washita,1344,347,4,1949
1925,Oklahoma,Woods,825,451,18,794
1925,Oklahoma,Woodward,646,530,9,532
1925,Oregon,Baker,966,173,22,303
1925,Oregon,Benton,950,154,18,247
1925,Oregon,Clackamas,3793,480,20,731
1925,Oregon,Clatsop,437,20,3,77
1925,Oregon,Columbia,1354,72,4,165
1925,Oregon,Coos,989,46,7,231
1925,Oregon,Crook,274,75,4,59
1925,Oregon,Curry,224,19,3,32
1925,Oregon,Deschutes,511,46,5,108
1925,Oregon,Douglas,1883,282,40,346
1925,Oregon,Gilliam,151,106,6,102
1925,Oregon,Grant,389,147,7,48
1925,Oregon,Harney,540,50,20,71
1925,Oregon,Hood River,853,70,73,127
1925,Oregon,Jackson,1596,146,61,339
1925,Oregon,Jefferson,244,165,5,49
1925,Oregon,Josephine,779,62,12,92
1925,Oregon,Klamath,556,93,4,136
1925,Oregon,Lake,308,119,1,50
1925,Oregon,Lane,3082,465,27,594
1925,Oregon,Lincoln,586,66,1,99
1925,Oregon,Linn,2117,487,12,692
1925,Oregon,Malheur,857,130,40,304
1925,Oregon,Marion,3673,425,35,700
1925,Oregon,Morrow,357,156,8,173
1925,Oregon,Multnomah,1347,152,10,479
1925,Oregon,Polk,1220,278,29,323
1925,Oregon,Sherman,107,106,6,198
1925,Oregon,Tillamook,664,43,1,138
1925,Oregon,Umatilla,1501,352,35,596
1925,Oregon,Union,787,175,11,245
1925,Oregon,Wallowa,573,166,11,211
1925,Oregon,Wasco,835,195,30,223
1925,Oregon,Washington,2772,481,19,604
1925,Oregon,Wheeler,177,75,6,30
1925,Oregon,Yamhill,2013,345,22,484
1925,Pennsylvania,Adams,2578,56,139,784
1925,Pennsylvania,Allegheny,2956,165,58,1057
1925,Pennsylvania,Armstrong,3015,56,5,493
1925,Pennsylvania,Beaver,1912,70,19,414
1925,Pennsylvania,Bedford,2895,140,12,523
1925,Pennsylvania,Berks,4412,36,79,1438
1925,Pennsylvania,Blair,1419,44,27,334
1925,Pennsylvania,Bradford,4119,335,16,634
1925,Pennsylvania,Bucks,5021,33,70,684
1925,Pennsylvania,Butler,3591,119,20,447
1925,Pennsylvania,Cambria,2158,35,7,192
1925,Pennsylvania,Cameron,175,0,1,7
1925,Pennsylvania,Carbon,896,11,1,26
1925,Pennsylvania,Centre,1341,32,27,705
1925,Pennsylvania,Chester,4175,22,127,925
1925,Pennsylvania,Clarion,2495,94,4,385
1925,Pennsylvania,Clearfield,3324,25,12,239
1925,Pennsylvania,Clinton,852,31,6,259
1925,Pennsylvania,Columbia,2132,34,11,471
1925,Pennsylvania,Crawford,5467,420,16,675
1925,Pennsylvania,Cumberland,1809,41,61,1111
1925,Pennsylvania,Dauphin,1857,33,78,639
1925,Pennsylvania,Delaware,679,17,52,162
1925,Pennsylvania,Elk,943,38,1,35
1925,Pennsylvania,Erie,4676,297,67,658
1925,Pennsylvania,Fayette,3108,51,51,347
1925,Pennsylvania,Forest,405,17,0,28
1925,Pennsylvania,Franklin,2417,89,55,1316
1925,Pennsylvania,Fulton,1061,37,7,179
1925,Pennsylvania,Greene,2211,197,14,493
1925,Pennsylvania,Huntingdon,1581,45,25,363
1925,Pennsylvania,Indiana,3651,81,6,324
1925,Pennsylvania,Jefferson,2933,79,3,146
1925,Pennsylvania,Juniata,1178,15,10,306
1925,Pennsylvania,Lackawanna,1520,30,14,153
1925,Pennsylvania,Lancaster,6401,288,47,4721
1925,Pennsylvania,Lawrence,2209,74,13,308
1925,Pennsylvania,Lebanon,1693,37,36,663
1925,Pennsylvania,Lehigh,1864,56,30,688
1925,Pennsylvania,Luzerne,2560,26,25,231
1925,Pennsylvania,Lycoming,2651,89,23,467
1925,Pennsylvania,McKean,1482,45,6,150
1925,Pennsylvania,Mercer,3928,160,10,458
1925,Pennsylvania,Mifflin,683,19,11,363
1925,Pennsylvania,Monroe,1369,12,13,104
1925,Pennsylvania,Montgomery,3775,57,38,380
1925,Pennsylvania,Montour,495,26,4,242
1925,Pennsylvania,Northampton,2391,41,33,681
1925,Pennsylvania,Northumberland,1932,28,3,564
1925,Pennsylvania,Perry,1543,33,20,434
1925,Pennsylvania,Philadelphia,186,1,4,190
1925,Pennsylvania,Pike,626,5,16,66
1925,Pennsylvania,Potter,1446,101,8,260
1925,Pennsylvania,Schuylkill,2450,24,19,208
1925,Pennsylvania,Snyder,1168,33,23,489
1925,Pennsylvania,Somerset,3415,91,19,371
1925,Pennsylvania,Sullivan,767,17,4,33
1925,Pennsylvania,Susquehanna,2850,199,30,372
1925,Pennsylvania,Tioga,2901,217,11,567
1925,Pennsylvania,Union,830,25,28,487
1925,Pennsylvania,Venango,1981,131,20,241
1925,Pennsylvania,Warren,2207,122,15,200
1925,Pennsylvania,Washington,3165,169,14,1093
1925,Pennsylvania,Wayne,3003,29,9,114
1925,Pennsylvania,Westmoreland,4150,92,55,961
1925,Pennsylvania,Wyoming,1379,53,14,193
1925,Pennsylvania,York,5982,126,89,1706
1925,Rhode Island,Bristol,148,22,30,13
1925,Rhode Island,Kent,388,19,19,24
1925,Rhode Island,Newport,588,105,60,152
1925,Rhode Island,Providence,1254,59,28,191
1925,Rhode Island,Washington,655,25,39,92
1925,South Carolina,Abbeville,845,120,1,2837
1925,South Carolina,Aiken,1499,213,8,3591
1925,South Carolina,Allendale,278,32,1,1366
1925,South Carolina,Anderson,1950,222,2,6042
1925,South Carolina,Bamberg,533,96,3,1761
1925,South Carolina,Barnwell,531,113,1,1859
1925,South Carolina,Beaufort,1697,315,16,588
1925,South Carolina,Berkeley,1197,726,6,673
1925,South Carolina,Calhoun,368,96,2,1028
1925,South Carolina,Charleston,1781,352,6,1475
1925,South Carolina,Cherokee,898,59,4,2502
1925,South Carolina,Chester,804,81,13,2786
1925,South Carolina,Chesterfield,1386,323,6,2716
1925,South Carolina,Clarendon,1003,92,2,3618
1925,South Carolina,Colleton,1652,309,6,1332
1925,South Carolina,Darlington,989,140,19,3502
1925,South Carolina,Dillon,551,31,2,2468
1925,South Carolina,Dorchester,742,370,1,797
1925,South Carolina,Edgefield,794,65,4,2065
1925,South Carolina,Fairfield,676,47,13,2209
1925,South Carolina,Florence,1650,136,13,3299
1925,South Carolina,Georgetown,1234,55,15,416
1925,South Carolina,Greenville,2577,239,11,4767
1925,South Carolina,Greenwood,756,62,8,2201
1925,South Carolina,Hampton,563,182,5,967
1925,South Carolina,Horry,2660,225,1,1687
1925,South Carolina,Jasper,623,98,2,435
1925,South Carolina,Kershaw,1078,84,12,2451
1925,South Carolina,Lancaster,831,93,8,2481
1925,South Carolina,Laurens,1226,56,6,4005
1925,South Carolina,Lee,669,75,16,2749
1925,South Carolina,Lexington,1958,379,4,1714
1925,South Carolina,McCormick,491,43,6,1463
1925,South Carolina,Marion,744,41,0,1699
1925,South Carolina,Marlboro,491,45,2,3498
1925,South Carolina,Newberry,1142,111,16,2560
1925,South Carolina,Oconee,1526,69,16,2093
1925,South Carolina,Orangeburg,2094,409,6,4594
1925,South Carolina,Pickens,1122,193,2,2146
1925,South Carolina,Richland,1126,66,10,1988
1925,South Carolina,Saluda,1181,72,3,1849
1925,South Carolina,Spartanburg,2211,322,12,6008
1925,South Carolina,Sumter,975,196,49,2990
1925,South Carolina,Union,569,53,16,2028
1925,South Carolina,Williamsburg,1499,335,0,3409
1925,South Carolina,York,1231,127,13,3718
1925,South Dakota,Armstrong,13,0,0,0
1925,South Dakota,Aurora,239,336,7,583
1925,South Dakota,Beadle,434,480,12,845
1925,South Dakota,Bennett,243,97,0,142
1925,South Dakota,Bon Homme,506,274,1,652
1925,South Dakota,Brookings,612,335,7,1060
1925,South Dakota,Brown,518,626,13,1105
1925,South Dakota,Brule,282,357,3,422
1925,South Dakota,Buffalo,38,79,11,90
1925,South Dakota,Butte,377,275,8,219
1925,South Dakota,Campbell,205,321,3,264
1925,South Dakota,Charles Mix,553,586,8,1093
1925,South Dakota,Clark,457,347,15,860
1925,South Dakota,Clay,461,195,17,687
1925,South Dakota,Codington,363,275,7,535
1925,South Dakota,Corson,466,570,7,351
1925,South Dakota,Custer,346,163,0,52
1925,South Dakota,Davison,370,170,3,511
1925,South Dakota,Day,708,423,11,791
1925,South Dakota,Deuel,367,254,8,602
1925,South Dakota,Dewey,298,248,3,135
1925,South Dakota,Douglas,311,289,1,436
1925,South Dakota,Edmunds,119,490,4,508
1925,South Dakota,Fall River,450,297,5,144
1925,South Dakota,Faulk,132,393,5,423
1925,South Dakota,Grant,358,225,3,610
1925,South Dakota,Gregory,604,418,8,817
1925,South Dakota,Haakon,316,347,1,161
1925,South Dakota,Hamlin,277,214,2,603
1925,South Dakota,Hand,298,570,1,663
1925,South Dakota,Hanson,213,148,9,498
1925,South Dakota,Harding,173,484,3,54
1925,South Dakota,Hughes,111,188,2,210
1925,South Dakota,Hutchinson,502,554,3,669
1925,South Dakota,Hyde,77,258,1,197
1925,South Dakota,Jackson,152,155,2,94
1925,South Dakota,Jerauld,186,229,1,352
1925,South Dakota,Jones,105,290,0,155
1925,South Dakota,Kingsbury,450,290,5,938
1925,South Dakota,Lake,347,276,5,772
1925,South Dakota,Lawrence,206,98,3,102
1925,South Dakota,Lincoln,618,162,9,863
1925,South Dakota,Lyman,357,461,6,373
1925,South Dakota,McCook,409,206,4,823
1925,South Dakota,McPherson,263,558,4,339
1925,South Dakota,Marshall,327,427,11,586
1925,South Dakota,Meade,806,536,7,247
1925,South Dakota,Mellette,335,300,2,156
1925,South Dakota,Miner,310,268,2,710
1925,South Dakota,Minnehaha,871,410,2,1268
1925,South Dakota,Moody,384,187,8,761
1925,South Dakota,Pennington,491,429,3,265
1925,South Dakota,Perkins,524,528,6,218
1925,South Dakota,Potter,156,261,2,321
1925,South Dakota,Roberts,708,554,5,948
1925,South Dakota,Sanborn,332,256,1,595
1925,South Dakota,Shannon,297,23,9,106
1925,South Dakota,Spink,420,503,6,974
1925,South Dakota,Stanley,246,127,4,78
1925,South Dakota,Sully,133,183,3,218
1925,South Dakota,Todd,239,59,3,105
1925,South Dakota,Tripp,500,834,4,798
1925,South Dakota,Turner,717,366,5,922
1925,South Dakota,Union,504,184,3,831
1925,South Dakota,Walworth,129,301,5,280
1925,South Dakota,Washabaugh,238,44,0,91
1925,South Dakota,Washington,226,9,1,40
1925,South Dakota,Yankton,698,272,4,613
1925,South Dakota,Ziebach,287,320,4,112
1925,Tennessee,Anderson,1218,144,6,309
1925,Tennessee,Bedford,1619,260,1,1199
1925,Tennessee,Benton,902,260,0,704
1925,Tennessee,Bledsoe,528,84,3,205
1925,Tennessee,Blount,1895,216,4,794
1925,Tennessee,Bradley,1001,106,1,540
1925,Tennessee,Campbell,1515,184,2,334
1925,Tennessee,Cannon,884,204,0,794
1925,Tennessee,Carroll,1813,469,0,1693
1925,Tennessee,Carter,2143,308,5,326
1925,Tennessee,Cheatham,852,221,4,577
1925,Tennessee,Chester,706,136,0,833
1925,Tennessee,Claiborne,2281,238,1,694
1925,Tennessee,Clay,758,129,0,648
1925,Tennessee,Cocke,1649,286,13,845
1925,Tennessee,Coffee,1238,179,9,897
1925,Tennessee,Crockett,1006,270,0,2103
1925,Tennessee,Cumberland,1005,101,1,290
1925,Tennessee,Davidson,2686,236,23,1011
1925,Tennessee,Decatur,690,141,5,840
1925,Tennessee,DeKalb,1494,226,0,1124
1925,Tennessee,Dickson,1854,82,0,700
1925,Tennessee,Dyer,750,264,4,2767
1925,Tennessee,Fayette,877,149,3,3902
1925,Tennessee,Fentress,794,70,0,281
1925,Tennessee,Franklin,1099,257,6,864
1925,Tennessee,Gibson,2660,654,3,3853
1925,Tennessee,Giles,1957,445,9,2438
1925,Tennessee,Grainger,1415,350,2,601
1925,Tennessee,Greene,3152,720,4,1848
1925,Tennessee,Grundy,485,28,1,126
1925,Tennessee,Hamblen,1075,90,5,323
1925,Tennessee,Hamilton,1596,235,13,695
1925,Tennessee,Hancock,1116,214,1,458
1925,Tennessee,Hardeman,1345,20,0,1919
1925,Tennessee,Hardin,813,468,3,1411
1925,Tennessee,Hawkins,2475,303,3,870
1925,Tennessee,Haywood,928,185,1,3386
1925,Tennessee,Henderson,1635,228,0,1382
1925,Tennessee,Henry,1833,447,2,1421
1925,Tennessee,Hickman,1213,142,0,511
1925,Tennessee,Houston,659,4,2,90
1925,Tennessee,Humphreys,781,206,1,768
1925,Tennessee,Jackson,1290,233,0,1100
1925,Tennessee,Jefferson,1406,191,4,755
1925,Tennessee,Johnson,1348,131,1,185
1925,Tennessee,Knox,3208,185,29,684
1925,Tennessee,Lake,66,20,1,1212
1925,Tennessee,Lauderdale,838,120,6,2728
1925,Tennessee,Lawrence,1500,330,5,1749
1925,Tennessee,Lewis,323,40,0,237
1925,Tennessee,Lincoln,1611,281,5,1969
1925,Tennessee,Loudon,745,80,0,483
1925,Tennessee,McMinn,1625,164,5,687
1925,Tennessee,McNairy,1263,262,0,1453
1925,Tennessee,Macon,1622,259,1,972
1925,Tennessee,Madison,1452,194,3,2633
1925,Tennessee,Marion,785,78,3,331
1925,Tennessee,Marshall,1415,289,3,1021
1925,Tennessee,Maury,1744,519,9,1627
1925,Tennessee,Meigs,416,59,0,433
1925,Tennessee,Monroe,1616,118,1,743
1925,Tennessee,Montgomery,1689,361,9,1945
1925,Tennessee,Moore,474,56,3,256
1925,Tennessee,Morgan,942,123,4,174
1925,Tennessee,Obion,1622,257,2,2067
1925,Tennessee,Overton,1622,223,0,933
1925,Tennessee,Perry,477,157,0,601
1925,Tennessee,Pickett,628,92,0,258
1925,Tennessee,Polk,504,17,1,518
1925,Tennessee,Putnam,1905,297,3,924
1925,Tennessee,Rhea,1075,47,0,465
1925,Tennessee,Roane,1287,59,5,432
1925,Tennessee,Robertson,1940,142,4,1960
1925,Tennessee,Rutherford,2369,475,4,3014
1925,Tennessee,Scott,1176,27,3,226
1925,Tennessee,Sequatchie,477,3,1,258
1925,Tennessee,Sevier,1833,372,8,1025
1925,Tennessee,Shelby,1689,277,15,5150
1925,Tennessee,Smith,1330,339,0,1238
1925,Tennessee,Stewart,1206,146,0,921
1925,Tennessee,Sullivan,2335,295,12,736
1925,Tennessee,Sumner,2914,198,5,1418
1925,Tennessee,Tipton,927,274,6,2790
1925,Tennessee,Trousdale,443,125,1,388
1925,Tennessee,Unicoi,593,30,1,96
1925,Tennessee,Union,1430,195,0,361
1925,Tennessee,Van Buren,285,35,0,107
1925,Tennessee,Warren,1549,316,1,785
1925,Tennessee,Washington,2288,309,5,592
1925,Tennessee,Wayne,775,101,2,651
1925,Tennessee,Weakley,2408,631,1,1897
1925,Tennessee,White,1248,217,6,543
1925,Tennessee,Williamson,1672,324,3,1297
1925,Tennessee,Wilson,2525,290,2,1316
1925,Texas,Anderson,1575,197,2,2265
1925,Texas,Andrews,39,15,2,33
1925,Texas,Angelina,1305,100,2,811
1925,Texas,Aransas,34,7,5,38
1925,Texas,Archer,342,76,8,335
1925,Texas,Armstrong,125,67,10,245
1925,Texas,Atascosa,536,84,5,906
1925,Texas,Austin,1722,71,4,1723
1925,Texas,Bailey,154,47,3,98
1925,Texas,Bandera,328,32,0,96
1925,Texas,Bastrop,1053,100,1,2554
1925,Texas,Baylor,265,79,3,620
1925,Texas,Bee,417,100,12,1071
1925,Texas,Bell,1364,211,5,3132
1925,Texas,Bexar,1646,118,10,1703
1925,Texas,Blanco,383,61,0,235
1925,Texas,Borden,112,25,7,167
1925,Texas,Bosque,846,187,25,1331
1925,Texas,Bowie,1865,300,9,3404
1925,Texas,Brazoria,702,217,4,679
1925,Texas,Brazos,876,119,2,1798
1925,Texas,Brewster,157,2,0,45
1925,Texas,Briscoe,201,39,8,298
1925,Texas,Brooks,110,45,15,420
1925,Texas,Brown,1225,140,3,1184
1925,Texas,Burleson,915,108,7,2019
1925,Texas,Burnet,694,79,4,848
1925,Texas,Caldwell,619,123,15,2328
1925,Texas,Calhoun,119,36,3,328
1925,Texas,Callahan,570,144,6,780
1925,Texas,Cameron,970,316,20,1495
1925,Texas,Camp,539,120,1,996
1925,Texas,Carson,167,51,2,289
1925,Texas,Cass,1851,267,2,2575
1925,Texas,Castro,169,112,4,236
1925,Texas,Chambers,177,113,1,98
1925,Texas,Cherokee,1995,353,5,3258
1925,Texas,Childress,484,10,3,825
1925,Texas,Clay,655,156,9,1344
1925,Texas,Cochran,36,5,3,12
1925,Texas,Coke,257,41,1,337
1925,Texas,Coleman,793,159,5,1645
1925,Texas,Collin,1407,239,6,4666
1925,Texas,Collingsworth,473,99,0,1030
1925,Texas,Colorado,909,172,6,1406
1925,Texas,Comal,529,39,7,387
1925,Texas,Comanche,961,272,6,1507
1925,Texas,Concho,273,16,3,532
1925,Texas,Cooke,1078,254,12,1848
1925,Texas,Coryell,1196,188,4,1696
1925,Texas,Cottle,271,29,4,528
1925,Texas,Crane,5,7,3,1
1925,Texas,Crockett,110,34,0,38
1925,Texas,Crosby,247,54,7,806
1925,Texas,Culberson,19,24,14,8
1925,Texas,Dallam,89,66,8,117
1925,Texas,Dallas,1565,331,39,3668
1925,Texas,Dawson,438,22,0,512
1925,Texas,Deaf Smith,179,126,7,293
1925,Texas,Delta,459,144,1,1493
1925,Texas,Denton,1157,274,14,2810
1925,Texas,DeWitt,1345,84,1,2577
1925,Texas,Dickens,382,83,4,498
1925,Texas,Dimmit,129,20,3,145
1925,Texas,Donley,260,48,3,575
1925,Texas,Duval,309,21,0,917
1925,Texas,Eastland,783,198,5,1026
1925,Texas,Ector,38,18,19,32
1925,Texas,Edwards,253,3,4,50
1925,Texas,Ellis,1127,201,14,4640
1925,Texas,El Paso,642,50,12,331
1925,Texas,Erath,1169,297,13,1736
1925,Texas,Falls,1130,159,5,4426
1925,Texas,Fannin,1573,297,4,4420
1925,Texas,Fayette,2228,190,3,2375
1925,Texas,Fisher,634,63,4,1301
1925,Texas,Floyd,404,264,2,815
1925,Texas,Foard,298,74,4,498
1925,Texas,Fort Bend,869,131,7,2652
1925,Texas,Franklin,561,118,0,1103
1925,Texas,Freestone,985,146,2,1777
1925,Texas,Frio,249,18,0,1416
1925,Texas,Gaines,263,81,1,91
1925,Texas,Galveston,456,125,11,179
1925,Texas,Garza,283,81,4,249
1925,Texas,Gillespie,1029,91,5,475
1925,Texas,Glasscock,26,58,6,43
1925,Texas,Goliad,416,13,19,1728
1925,Texas,Gonzales,1374,120,11,3317
